dataset,partition,client_id,mean_effective_lambda,observations,source
TinyImageNet,iid,60,0.21219071373343468,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,61,0.2041801114877065,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,62,0.2501545324921608,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,63,0.19255105157693228,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,64,0.20085137337446213,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,65,0.20608266890048982,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,66,0.20735349506139755,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,67,0.22154775261878967,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,68,0.21744973585009575,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,69,0.210611093044281,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,70,0.22167368978261948,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,71,0.2326702376206716,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,72,0.22782648354768753,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,73,0.21110367476940156,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,74,0.20970419049263,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,75,0.21181461215019226,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,77,0.22477027277151743,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,78,0.20028624683618546,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,79,0.20235518117745718,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,80,0.17660066485404968,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,81,0.20442133148511252,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,82,0.19581110775470734,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,83,0.20765584707260132,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,84,0.2050040364265442,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,85,0.19676991800467172,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,86,0.2416162689526876,6,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,89,0.20105862617492676,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,90,0.2046717405319214,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,91,0.22097870707511902,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,92,0.20888569205999374,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,93,0.203159362077713,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,94,0.1693950891494751,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,95,0.194980651140213,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,96,0.22296489402651787,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,97,0.19489775598049164,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,98,0.20345567166805267,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,iid,99,0.20940909534692764,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/iid/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_iid_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,1,0.20712250967820486,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,2,0.17160625383257866,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,3,0.18763021007180214,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,4,0.1629867454369863,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,5,0.15281882137060165,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,6,0.1694774106144905,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,7,0.14836078882217407,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,8,0.14326496918996176,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,9,0.15785738453269005,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,10,0.13230550289154053,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,11,0.16418413817882538,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,12,0.16302514374256133,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,13,0.19736649096012115,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,14,0.18066686391830444,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,15,0.15939433872699738,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,16,0.1853926032781601,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,17,0.1565809597571691,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,18,0.15231711169083914,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,19,0.15869663655757904,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,20,0.1681114248931408,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,21,0.18499470353126526,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,22,0.16109774013360342,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,23,0.19465976740632737,7,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,24,0.14954873919487,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,25,0.1421724669635296,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,26,0.17685846239328384,8,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,27,0.13995551690459251,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,28,0.1710788533091545,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,30,0.14911935478448868,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,31,0.18249809741973877,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,32,0.15327578783035278,2,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,33,0.16138185063997904,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,34,0.1626938432455063,1,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,36,0.1819150187075138,4,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,37,0.13455220560232797,3,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
TinyImageNet,beta_0.3,38,0.1727473944425583,5,/home/minss/fl/DXFL/logs/lambda/final/logs_js_client_ofat_extensions_seed0/dataset/tinyimagenet/tinyimagenet/beta_0.3/seed0/adaptive_js_client/tinyimagenet_dataset_tinyimagenet_beta_0.3_js_client_lmax1p00_tau0p85_tkd1p00_nofeat_canonical_seed0_r100.pkl
